aldx	1341235
ggn	1313510
vsec	102752
diax	1608742
mmd	1518557
cyt	1662244
mux	314203
hix	1058239
glt	41719
ccrn	1141103
cfiv	1825249
opy	791963
best	1709505
sify	1094324
kdny	1435049
bme	1314966
thw	1635977
frtg	1602813
crai	1053706
acqr	1837393
blw	1233681
onew	1772921
goss	1728117
vtnr	890447
hps	1215913
mit	1826058
blbd	1589526
mui	1232860
blx	890541
leap	1818346
fsnb	1840225
hbia	732417
sysx	1737372
agcb	1830232
sol	1417892
fhai	1309251
mtl	1302362
plym	1515816
hmlp	1603016
tals	1827506
yorw	108985
tpgy	1819399
ipod	1818876
cmo	766701
tmst	1598428
imxi	1683695
nmm	1415921
kvsb	1846069
dms	1725134
ll	1396033
egrx	827871
mmu	886043
alzn	1677077
dmlp	1172358
cldt	1476045
tars	1819790
sbr	710752
tcrr	1750019
olp	712770
rmgc	1838108
aty	1861233
lmaca	1831992
cpac	1221029
rada	761238
cass	708781
stem	1758766
ifn	917100
clvs	1466301
lotz	1759008
vapo	1253176
wttr	1693256
gilt	897322
cdzi	727273
jpi	1547994
aud	1067837
nvgs	1581804
lxrx	1062822
rick	935419
mbi	814585
aciu	1651625
pgc	1050743
bitf	1812477
ceix	1710366
evc	1109116
sos	1346610
moln	1745114
hov	357294
yq	1821468
dx	826675
sppi	831547
awh	926617
igd	1285890
nink	1567388
catc	711772
bzh	915840
rmni	1635282
eft	1288992
ctt	1341141
jfr	1276533
nqp	870780
hpi	1176199
cmgr	1389518
pebo	318300
dzsi	1101680
vaqc	1842386
cprx	1369568
oprt	1538716
dfp	1559991
ndls	1275158
bcov	1313275
fsp	1031316
myn	882150
mfl	1045126
tspq	1838219
zev	1802749
biox	1769484
itrn	1337117
ncv	1214935
akba	1517022
leo	818972
nrgx	1756908
revh	1841389
evn	1074540
sxc	1514705
esgc	1532981
pros	1634038
espr	1434868
msbi	1466026
iva	1756594
vrs	1421182
stk	1471420
gmii	1819395
kalv	1348911
ssti	1351636
ih	1814423
otrk	1136174
arow	717538
insw	1679049
uec	1334933
pko	1412350
orc	1518621
pds	1013605
clmt	1340122
pace	1819404
qd	1692705
egle	1322439
csse	1679063
tshmy	1503526
aplt	1697532
adag	1818838
rlmd	1553643
ebf	33002
glsi	1799788
hafc	1109242
haac	1824013
true	1327318
awp	1390195
dpg	1515671
zyxi	846475
tgb	878518
hckt	1057379
clsk	827876
ikna	1835579
vki	908993
cio	1593222
thr	1489096
ziop	1107421
isd	1534880
lpg	1596993
gts	1171662
npce	1528287
mpx	1129155
fwaa	1837014
vec	1601548
mca	888410
safly	1538028
prpc	1821329
thff	714562
ryi	1481582
ytpg	1840859
asle	1754170
ead	1210123
atro	8063
akts	1584754
rmt	912147
bgfv	1156388
ebon	1799290
arlo	1736946
tlmd	1791091
dsu	1051003
bfc	1746109
apei	1201792
bbsi	902791
cswc	17313
free	1753706
urov	1740547
ccap	1633336
yin	1661125
avd	5981
pstx	1661460
dmrc	1438231
ezoo	1752372
jhb	1647933
ke	1606757
dnay	1850079
clfd	796505
ircp	1128173
dhil	909108
fsd	1494530
bry	1705873
pv	1818787
gnus	1355848
efr	1258623
rice	1823766
thcb	1760689
nrxp	1719406
vacc	1828185
sptk	1836259
fuv	1558583
alpp	1606698
loop	1504678
frph	844059
bui	1528988
pflt	1504619
maps	1779474
bolt	1641281
nptn	1227025
qtt	1733298
pavm	1624326
hql	884121
wndw	1071840
klr	1719489
ocx	1642380
fly	1407298
fc	886206
fmac	1822219
acnd	1805651
rrgb	1171759
ngab	1827980
phvs	1830487
viot	1742770
tbcp	1815753
indt	1037390
eqd	1818221
tcva	1845580
aht	1232582
svac	1794905
maac	1819263
ctaq	1823634
nhf	1356115
nls	1078207
motv	1827821
acbi	1461755
dgnu	1827076
snrh	1823854
ater	1757715
rcel	1762303
finm	1823855
mbac	1839175
ohpa	1836129
hhla	1824185
mcb	1476034
spnv	1825024
crd-a	25475
fcbc	859070
amot	46129
orrcf	1390352
apts	1481832
flic	740663
bedu	1696355
cpaa	1841137
agac	1833909
hio	910068
stpc	1830210
ephy	1827248
dcrn	1836154
mirm	1759425
nstb	1834518
nat	1000177
ngca	1843388
trit	1819876
pacx	1829797
amsc	880807
pdot	1841845
rm	1519401
gbab	1495825
nbtx	1760854
ortx	1748907
dba	1383082
mogo	1602842
fcax	1823733
iiac	1825042
rex	744187
gain	1321741
tpvg	1580345
stal	1614556
vgii	1841761
alrs	903419
caf	1368493
gtx	1735707
bh	1726173
cste	1504379
impx	1820191
twi	899751
mvbf	1277902
cool	1829953
tti	844965
atom	1420520
tdw	98222
hear	1493761
pmo	900422
cpsi	1169445
ktf	839533
aaqc	1838883
tlga	1827871
wldn	1370450
wsbf	1569994
smts	1705259
vktx	1607678
fthm	1753162
xbit	1626878
ppt	827773
foa	1828937
sdhy	1812923
oepw	1824677
soly	1548187
amal	1823608
fbrx	1419041
aout	1808997
tnk	1419945
tlys	1524025
lnd	1499849
muj	1053988
mbwm	1042729
bfst	1624322
laws	703604
clw	1441236
nakd	1707919
amrk	1591588
mcft	1638290
kbal	55772
jfu	1619544
autl	1730463
qell	1821171
senea	88948
selb	1453687
crf	33934
fra	1259708
msb	65172
bfz	1137391
invu	862651
hbt	775215
acam	1846125
thbr	1769318
ztr	836412
cps	1320461
nan	1074769
ngac	1819493
vpg	1487952
plse	1625101
repx	1001614
hmtv	1567345
bbcp	1703956
mhn	1038186
eto	1281926
pdac	1821317
rvi	1735184
mrac	1830180
naac	1830063
gern	886744
crge	1277250
pnnt	1383414
muds	1820727
rbb	1499422
hpf	1189740
ibcp	39311
miy	890393
axdx	727207
htbi	1538263
prth	1653558
mgta	1690585
moxc	1516805
fisi	862831
bnft	1576169
sgu	1002590
vntr	1705682
rrd	29669
omn	1090061
cic	1843783
lhc	1824153
dgica	800457
rgp	1084765
lctx	876343
ois	1121484
kvsa	1841873
gig	1836981
sien	1551693
aef	846676
spro	1701108
bmea	1840439
mcbs	1747068
siga	1010086
xone	1561627
mofg	1412665
fldm	1162194
labp	1785345
cstr	1676479
next	1612720
ta	1378453
etb	1308927
ooma	1327688
wtba	1166928
mdca	876883
higa	1823776
afib	1522860
oyst	1720725
bwb	1341317
yrd	1631761
axti	1051627
hayn	858655
djco	783412
harp	1708493
pfl	1244183
amr	1704715
kndi	1316517
jri	1539337
igic	1794338
solo	1637736
inbt	1657803
aomr	1766478
txmd	25743
tg	850429
camp	730255
wimi	1770088
rbnc	1606440
hcic	1829455
rain	1724979
ufpt	914156
ecc	1604174
frxb	1840161
vacq	1819994
ryam	1597672
afb	1162027
btaq	1815526
fuse	1807846
pmx	1181506
virx	1061027
graf	1845457
snpr	1819584
atto	1606457
advv	1698519
spfr	1825079
howl	1785530
trns	99302
enpc	1816261
gut	1080720
dske	1642453
altg	1759824
ndac	1837067
min	826735
akus	1722271
mlr	924822
rfi	891290
cap	1722438
rmgb	1820143
adn	1744494
psac	1805521
ftcv	1829328
soi	1697500
pmm	844790
deh	1812173
amyt	1783010
ufi	100726
acrhf	1762359
mtem	1183765
anip	1023024
pcpc	1824993
wuyi	1687065
fmnb	709337
giix	1841080
nev	1469392
cenh	1836935
uve	891166
kuri	1836967
fdus	1513363
sprq	1821850
icad	749660
yac	1815302
bchg	1732409
flmn	1703785
bhb	743367
xpdi	1839341
eqbk	1227500
dmyq	1836833
gsqd	1837207
bned	1634117
rxra	1840463
acii	1838614
ccbg	726601
sbnc	703904
spke	1606268
spgs	1839127
ldsn	1737193
ipi	1421461
scob	1838431
gpm	1310709
coli	1829615
bdtx	1701541
otlk	1649989
ennv	1832351
insd	1697587
dssi	1761940
fact	1838987
atax	1059142
gfx	1823896
slac	1834755
atmr	1836176
scle	1838697
glbl	1838615
bym	1181187
tioa	1846163
legh	1436208
grts	1656634
ptoc	1838238
ross	1841610
ppgh	1826333
cem	1488775
noa	1368519
bxc	1301787
kin	1561743
gmbt	1836190
twnd	1814215
macc	1840148
slcr	1826553
mpaa	918251
hawel	46207
dsx	1318885
snii	1838359
bmrc	1403475
twni	1835881
asa	1230869
jcic	1822312
acah	1836274
ncz	1227857
fsbc	1275168
ttsh	1552800
avdl	1012477
ht	1063344
wald	1840199
prqr	1612940
cbah	1828723
rekr	1697851
dsm	855887
anzu	1840877
anpcy	1620678
usx	923571
faca	1839550
irs	933267
ff	1337298
sqz	1604477
atha	1620463
ffa	1291334
gtyh	1682325
dtoc	1839998
svfc	1837240
dpls	866439
hoft	1077688
spfi	1163668
infu	1337013
nsrpf	1536674
nodk	1681206
poetf	1437424
zixi	855612
cdak	1659352
rmm	1771226
edd	1388141
btcm	1517496
bkt	832327
cmii	1837412
eex	1579214
gnty	1058867
krt	1758021
claa	1837739
vtru	1805012
smbc	916907
alto	778164
ebtc	1018399
fora	1829280
joff	1824149
trtk	1560905
sb	1434754
hcar	1824846
inzy	1693011
trrb	1498232
grbx	1419275
ccne	736772
fof	1375340
hyre	1713832
vra	1495320
pkoh	76282
notv	720154
pfdr	1839132
ello	946394
aray	1138723
ncmi	1377630
jro	1289213
gbli	1494904
trc	96869
glo	1350869
sftw	1753539
ctmx	1501989
dmyi	1824920
prsr	1825473
scpl	1760717
plmi	1840317
oia	835333
mixt	1576914
glad	1143513
gwrs	1434728
atnx	1300699
nstc	1835817
ormp	1176309
cznc	810958
ellky	1437194
fixx	1661998
byts	1842566
mcr	851170
flxn	1419600
nltx	1404644
swbk	1829730
sfst	1090009
mec	1766368
pmf	1140392
fhtx	1822462
peo	216851
prvb	1695357
cato	18255
lca	1844642
qmco	709283
sldb	1707502
itmr	1613170
bq	1815021
csta	1834032
expr	1483510
aqb	1603978
myj	884216
hyac	1819253
bsrr	1130144
tei	909112
anac	1829558
sdac	1837248
gp	1584547
cnty	911147
xoma	791908
trin	1786108
scor	1158172
pmgm	1837607
stxb	1499453
itegy	1579597
sor	91847
raac	1824734
bvh	315858
plm	866028
fpi	1591670
tpgs	1840927
lsea	1721386
asg	786035
mmt	809173
rcky	895456
bivi	1580149
bsn	1815805
nunz	886093
ltrpa	1606745
cbat	1117171
bysi	1677940
hmco	1829042
dhca	1838163
ssaa	1830547
jgh	1615905
aggr	1842329
btnb	1831236
vect	1836379
ictsf	1010134
cslt	1433714
ctso	1175151
bny	1137390
rvp	946563
soac	1798562
tsib	1832737
ardc	1515324
krnl	1832950
stim	1227636
clpt	1285550
fsrx	1834336
gmhly	1438848
esm	1841420
sgc	95574
tuem	878726
psf	1498612
mson	880432
cfvi	1830081
migi	1218683
mta	1722606
thtx	1512717
ftsi	1529463
axu	1364128
gmda	1600847
dbo	1383058
altu	1822366
acv	1636289
mdvl	1402479
avnw	1377789
gxgx	1752828
gpac	1831979
th	1712189
htpa	1828817
goed	1810140
evi	65312
frst	1325670
kmph	1434647
irmd	1325618
dgns	1827075
hiti	1847409
chaa	1838293
bdsi	1103021
enfa	1828972
dspg	915778
taco	1585583
cova	1837160
erc	1227073
nvgi	1500122
nvec	724910
plpc	80035
fei	1556336
pcq	1140411
rrbi	1071236
ibex	1720420
llnw	1391127
natr	275053
smbk	1038773
qtnt	1596946
blua	1831006
kmf	1500096
fwac	1847874
avro	1681087
fusn	1805890
artna	863110
tk	911971
ivan	1819142
eskyf	1010559
frgi	1534992
dhbc	1838176
opt	1815620
tmq	1543418
kiii	1826059
osbc	357173
pbyi	1401667
hyi	1497186
ppta	1526243
drtt	1340476
bkrp	1580095
cnd	1824301
tnxp	1430306
emkr	808326
jg	1737339
kor	1507964
achl	1830749
fcbp	1716697
gdlc	1729997
powl	80420
edn	1395213
klaq	1823323
tufn	1757399
tzps	1823481
apyx	719135
drrx	1082038
aurc	1835856
dnz	1830374
egan	1066194
lcaa	1841024
eot	1454741
ejfa	1839434
clrm	1831937
oncr	1671818
arrw	1835972
wpca	1836075
tinv	1820144
leu	1065059
gamc	1841125
pvac	77159
vlgea	103595
pcyo	276720
vtiq	1823884
ipldp	52485
bgh	1521404
agle	1636282
tyg	1268533
ozsc	1679817
niobf	1512228
nebc	1826018
civb	944745
yj	1759614
rot	1826681
hrzn	1487428
epwr	1825720
bspi	1787412
ccac	1794621
wsr	1175535
rcs	916183
cue	1645460
kinz	1820875
fiv	1687081
fst	1815737
alt	1326190
gtii	356590
cvm	725363
vist	1762506
livx	1491419
rtto	1646576
kio	1515940
etnb	1785173
cspr	1598674
hcmc	844856
hofv	1708176
brbs	842717
alus	1781115
cpsr	1805087
exfo	1116284
mvt	897269
nl	72162
tmkr	1821606
fmiv	1842916
actd	1842279
ags	1593548
atvc	1831874
ccb	1437958
fbio	1429260
ngl	1504461
luna	1239819
xpoa	1821742
uavs	8504
wve	1631574
pow	1829427
angn	1601485
dhhc	1830188
ader	1822912
nvsa	1838433
rlgt	1171155
drio	1533998
adex	1830029
urgn	1668243
swet	1828914
iiii	1829889
advm	1501756
mdh	1823143
cptk	1827899
eac	1832765
ezpw	876523
prof	1628808
disa	1838831
kldi	1752474
amnb	741516
mqt	887394
hccc	1822935
vrna	1657312
rbtk	1594204
mreo	1719714
txcb	1006840
myc	882152
piai	1819175
ctac	1824577
hbcp	1436425
ampe	1411906
itic	720858
jrs	1158289
ssss	1509470
lmrk	1615346
inve	1036044
syrs	1556263
lndc	1005286
jnce	1640455
cto	23795
fct	1282850
cvlg	928658
wia	1254370
hbio	1123494
puyi	1750264
bcel	1532346
nexi	1538210
fnlc	765207
rdhl	1553846
athx	1368148
meip	1262104
voxx	807707
stks	1399520
rgs	716643
mesa	810332
vpv	895528
yell	716006
care	1829576
puck	1836100
supv	1517399
mue	1071899
byrn	1354866
gf	858706
kirk	1056285
clsd	1539029
svok	1828672
kldo	1751299
esca	33488
prtk	1178711
bdsx	1439725
og	1829949
jaggf	1333849
isos	1840572
bkn	894242
whf	1552198
hlah	1826814
ksmt	1814824
zeus	917470
gtbp	109657
nisn	1603993
fssi	1822862
tschy	1614483
cfv	1828049
lokb	1821769
ipva	1839608
clas	1826855
ipvf	1839610
vpcc	1841408
cru	1825497
emo	1517518
gsaq	1823707
iacb	1835378
freq	1703647
mci	275694
surf	1718108
cffe	1839530
mpb	879635
empw	1822928
stre	1838361
emf	809708
vpcb	1840792
hchc	1006837
brt	14846
spxx	1338561
utmd	706698
hpx	1809353
lizi	1783407
kala	1479419
crnt	1119769
fulc	1680581
gss	903571
nbev	1579823
glre	1385613
lokm	1841585
pck	1170300
fll	891482
cerc	1534120
lcut	874396
lego	1820272
amtx	738214
ibio	1420720
pbfs	1769663
wetg	1784970
fgna	1818502
ptsi	798287
beem	1398805
oacb	1820931
krus	1772177
sgtx	1821323
rclf	1833498
ston	1753886
celc	1603454
cmcm	1597835
btbt	1710350
lmnr	1342423
aenz	1572621
mtac	1826667
actg	934549
bhr	1574085
acet	1720580
asaq	1819510
hcii	1823033
nbh	1178839
macq	1838672
ddlx	1643194
mon	1828325
nnbr	918541
cvgi	1290900
pfis	1056943
nr	71829
tekk	1822027
nxp	883618
chn	845379
hysr	1481028
srac	1781162
evm	1177161
pke	76267
sar	1377936
pvbc	1778784
tast	809248
nca	818851
seovf	1491434
inlb	1500123
hbb	1709164
inbk	1562463
mrmd	1522767
lovv	1605780
nuo	878200
ajx	1614806
imcc	1792030
mfm	801961
ithx	1828852
abit	1095146
eigr	1305253
phd	1305767
npv	897421
qoeg	1439237
dbl	1525201
vhc	1082324
mav	1258943
wilc	1030997
fbnk	1511198
dcrb	1716583
bkcc	1326003
seel	1017491
cybe	768411
fsbw	1530249
frln	1810031
aspl	1819516
nxq	885733
mhi	1223026
valu	717720
rei	1384195
xnet	1510593
iea	1652362
atcx	1751143
svfb	1837238
cfac	1818644
dyns	1854270
nrac	1831964
vera	1831828
ctxr	1506251
silc	916793
dbdr	1823144
vrca	1660334
plxp	1497504
bgt	1287480
cinr	1575051
brg	1442626
cbay	1042074
apto	882361
tipt	1393726
uone	1041657
nath	69733
gpp	1635650
pht	1166258
cnlhn	23426
mgu	1326390
lcap	1802450
afcg	1822523
hbmd	1390162
znte	1823652
sbow	351817
lfmd	948320
bgr	1306550
srt	1031029
sv	1822966
huiz	1778982
mbii	1441693
bttr	1471727
ds	1175483
vmd	1729149
zyqg	1790368
ins	320340
sbg	1816708
nsh	1816017
acev	1813658
fen	1284940
ggt	921671
kcac	1841304
fuaiy	1132571
rtpz	1828105
cogt	1622229
abus	1447028
pcsb	1691337
akic	1826574
ghl	1282977
voso	1822888
iii	1371489
lhaa	1841948
cas	1822309
taca	1826991
scvx	1794717
mcbc	1053584
ssdt	1673504
inse	1615063
tour	1597095
kaii	1825962
smmf	811808
lptv	1643988
noac	1824888
fvt	1824434
ptic	1821075
jpdyy	1615026
nml	1562051
mhld	1412100
sund	1171838
gnac	1832250
dakt	915779
aspc	1836547
flme	1831481
nmg	1649752
ebet	1829966
ampi	1835636
jfin	1743102
smti	714256
lchd	1715433
arbg	1823826
ldha	1842373
paqc	1830531
biot	1825413
renn	1509223
mtrx	866273
cmls	1058623
agfy	1800637
tmac	1835236
vii	1826011
gte	1273441
mg	1436126
blts	1827328
boas	1838544
shac	1820160
velo	1832371
tsi	809559
hffg	1680873
fins	1745059
gdo	1472341
ostr	1834226
zwrk	1828438
iif	916618
ftf	1233087
itq	1805508
rdvt	1720116
tlc	1722890
ivc	742112
iacc	1844579
twoa	1843988
nwpx	1001385
wrap	1702924
dmb	1565381
slgl	1684693
ucl	1775898
mrln	1260968
lsf	1650696
ipha	1598599
bbw	1113809
tern	1831363
smsi	948708
ovid	1636651
cveo	1590584
cia	24090
mbio	1680048
thma	1835567
twn	804123
tci	733590
cbnk	1419536
liii	1840780
lgi	1278211
flxs	37472
frsg	1842883
ffmgf	1641229
afaq	1841661
picc	1835800
fzt	1839824
snse	1829802
nuw	1450445
brcn	1158399
hook	1760542
vtn	883265
mulg	1629665
sunw	1172631
wrn	1364125
aone	1816613
nmtr	1551986
jhd	1666735
gpx	70415
hcaq	1833769
slct	1263762
imux	1280776
kair	1824171
glha	1841734
inmb	1711754
pipp	1822835
eqha	1826729
emx	1285786
jce	1385763
mrin	1389002
fdbc	1098151
lvtx	1840748
nhs	1487610
sgoc	1412095
pcom	1204413
trvn	1429560
dhf	1057861
fsii	1822711
lvra	1841383
leju	1596856
trca	1840353
kmda	1567529
xers	1346302
wlfc	1018164
gfasy	1389207
iti	350868
kzr	1645666
fngr	1602409
dhy	1061353
lbti	1384135
nhhs	1503707
pzc	1181504
vinc	1796129
alco	3545
scd	1270131
vih	1820302
cix	1049606
mtt	1454021
prtg	1095435
nrim	1163370
lhdx	1652724
immp	1506184
obelf	1334388
evf	1070732
jof	859796
orrf	826154
zdge	1667313
sic	1723866
isle	1837997
tlis	1584751
adms	1328143
glop	1598655
chma	1339469
odc	74046
fcuv	1590418
immr	1058811
crmd	1410098
blct	1791278
oca	1827669
envi	1822691
asti	1350102
tgrp	1658605
cece	3197
infi	1113148
nrp	1171486
eod	1386067
frsx	1691221
dwin	1812360
pdsb	1472091
orph	1764791
cmpx	1738021
lbps	1830162
vcvc	1821595
pgcg	1462047
suns	1508171
tmts	1822553
xgn	1274737
nak	1164771
mict	854800
bset	10329
ghac	1806156
dlca	1831928
vhaq	1823857
ueps	1041514
nh	1566469
gpja	41091
metc	1687187
fund	825202
frw	1825739
pcb	1423869
viao	1769116
clvr	1819615
etx	1563696
cvcy	1127371
pstl	1759774
pwfl	1774170
ocn	873860
bgsx	1838666
scm	1551901
grtx	1563577
bite	1831270
gcbc	1070524
hqi	1140102
crdf	1213037
crzn	1844635
gmtx	1816736
cntg	1757097
czfs	739421
plg	1095052
pfhd	1630856
urg	1375205
qfta	1830795
pbt	319654
nvve	1836875
onds	1646188
ide	1417802
aft	1502573
osg	75208
ngvc	1547459
nxr	888411
sprb	1683553
athn	1840292
nbn	811831
pfbi	887919
srra	1290149
oxsq	1259429
flc	1245648
tcac	1801602
acnb	715579
dxlg	813298
ctic	891293
esxb	1323648
bctg	1819133
ubx	1463361
nro	1261166
fmao	792966
blu	1259942
petx	1509190
tffp	1733413
gau	1377757
scaq	1821812
opa	1843121
kavl	1762239
ehi	1228509
tgrf	1551286
sjt	319655
intz	736012
boch	702513
evg	1287498
hrtg	1598665
catn	1632275
vel	1692376
clim	1835713
alya	1734520
amci	1843724
tbnk	1447051
igi	1462586
vwtr	830122
istr	1602658
pana	1828989
mrcc	1512931
msgm	1821175
eqos	1790515
usdp	1610682
ihit	1682811
vbf	5094
tsbk	1046050
jtd	1397173
codx	1692415
kulr	1662684
enx	1177162
pdlb	1703489
hzn	1637655
groy	1834026
shmp	1465470
fif	1513789
grx	1391437
fdeu	1646109
kvhi	1007587
kf	748691
ivh	1568292
atnf	1690080
aku	1776197
fvcb	1675644
jco	1686142
eypt	1314102
ngc	1843249
insi	30125
itrm	1659323
bblg	1419554
nen	746514
scpe	1764301
sbii	1842729
eman	1046995
mepw	1627452
ueec	1096938
hrow	1360214
mxf	65433
enob	1527728
fbiz	1521951
gdnsf	1771706
mrkr	1094038
pfsw	1095315
unty	920427
pkbk	1315399
duo	1750593
gmbl	1451448
mymd	1321834
nsl	1093428
swkh	1089907
smlp	1549922
lrmr	1374690
fxe	1328598
tela	1561921
bcbp	1228454
cdr	761648
cnf	1733868
ckpt	1651407
rphm	1637715
sbt	1680379
asln	1722926
pwvi	933972
cplp	1392326
frbk	834285
uihc	1401521
gwgh	1522690
efl	1701167
aif	1526697
onct	1260990
edap	1041934
fron	1842223
borr	1715497
bsl	1486298
idba	1824036
aeac	1827392
hurc	315374
agmh	1705402
ftft	1066923
tlsa	1723069
maqc	1844419
opp	1678130
smpr	773717
emp	66901
samg	1549966
lega	1834628
uryl	1652842
gldg	1538847
ctrm	1720161
gpl	1300050
aaoi	1158114
gnrs	1790665
litb	1523836
pgsvy	902053
mfin	1000209
lwac	1828522
nxtc	1661059
atlo	1132651
hyb	825345
apen	1251769
ptmn	1372807
quad	1481792
oeg	1108967
tvac	1820566
enj	71508
dbtx	1656536
pmts	1641614
sd	1349436
nhic	1805385
shsp	1506439
weys	106532
nsrcf	1302084
nksh	796534
dfns	1777946
bwfg	1505732
lnfa	1823575
saii	1816048
mpa	891038
pim	830622
grin	1725293
vtaq	1822145
ggm	1551949
stsa	1692830
pbpb	1195734
fccy	1141807
tusk	1679268
gnpk	1819810
obsv	1685316
phic	1825724
gwac	1819989
pmvc	1807765
wism	1756640
zyne	1621443
ntz	900391
bwg	1504545
dbb	1383084
gapa	1839121
ncty	1296774
batl	1282648
pirs	1583648
gceh	748790
dsac	1823466
flnt	1460329
inb	1395057
nwfl	1013272
ft	833040
crbp	1595097
brpm	1839360
inka	1826671
sup	95552
lcnb	1074902
ksi	1843351
rgco	1069533
usas	1286973
hyw	1785680
tcfc	855874
tsq	1499832
lazy	1721741
pgrw	1833213
gcac	1498233
panl	1606909
mfnc	36506
alpn	1626199
thm	1134115
farm	34563
gaia	1089872
airg	1272842
icbk	1470205
jax	1617227
jdd	1255821
dla	1101396
aryd	1838821
myfw	1327607
tyme	1537917
tcda	1595585
neti	1587264
clgn	1631487
gbnh	1735948
bgio	1691433
cwgl	1562151
strs	885508
pine	1786117
aveo	1325879
mlp	63330
levl	1412707
twin	100378
jagx	1585608
uroy	1711570
sqns	1383395
lyts	763532
vabk	1572334
wtrh	1653247
trec	7039
hsaq	1814114
linc	1286613
chmg	763563
casi	895051
untc	798949
nmrd	1602078
tisi	318833
gsv	1321847
qh	1781193
aunff	1507713
hglb	1622148
sbbp	1634432
cmmb	1534248
id	1698113
evbn	842518
teaf	1704299
jill	1687932
elek	1518487
caba	1759138
cidm	1173204
cvly	806279
gnss	924383
ecf	793040
impl	1445499
uti	1261654
wneb	1157647
fstr	352825
pmbc	1109546
acp	1503290
oiim	1095348
atxg	1650101
thca	1773087
gdp	943861
blsa	1823200
niq	1564584
hie	1519505
mnov	1226616
glq	1316463
ltdh	93205
bgx	1504234
shbi	1035092
tmdi	840551
reemf	1419806
byfc	1001171
phil	704172
adma	1368514
prog	1580063
iin	88790
msd	904112
dmf	839122
ger	1612875
eml	31107
kshb	1604627
seav	1763660
imnm	1472012
racb	1819724
cbh	1701809
cfms	1305773
goro	1160791
cofs	803164
bcml	1730984
mitt	1514281
fhs	1786182
aptx	1674365
rrts	1440024
abgi	1833764
ataq	1841004
lci	57725
pfd	868578
gmgi	1437925
bfra	1712641
riv	1501072
wmc	1465885
pfmt	1550695
latn	1766146
sybx	1527599
rmbi	1767837
culp	723603
isba	842517
dnif	1059213
jhs	759866
esq	1531031
dgl	1383055
aqms	1621832
naz	892992
ctr	1547341
bta	1343793
fgbi	1408534
vqslf	1777765
ocax	1820175
hlan	844959
resn	1579910
crecf	1478035
one	1722380
scph	1604950
aih	1757143
fgnv	1687919
egy	894627
cffi	913341
slgg	1621672
piivx	1557265
fve	1159281
mhf	830487
cik	810766
nept	1401395
fnwb	1556727
tgan	1715768
fenc	1211583
nc	789933
intt	1036262
fmn	1199004
belfa	729580
wnw	1787803
gnft	1757064
hsbi	943033
wmpn	1828376
alsk	1089511
uk	1821424
pei	77281
aeye	1362190
htoo	1819794
qipt	1540013
inod	903651
sgam	1820201
xflt	1703079
spok	1289945
cwco	928340
essc	1760683
cee	860489
sj	1753673
mlac	1807594
osmt	1739426
mogu	1743971
omeg	1832010
siox	1636050
koss	56701
rcar	1016708
bfi	1723580
mark	1368365
ntg	1490286
bcv	9521
phas	1169245
iga	1332943
fsfg	1435508
sifi	1500213
eusg	1832505
essa	1382230
gleo	1784851
fxy	1353613
wea	1163792
avepy	1446189
srl	16859
flac	1828326
dmo	1478102
genc	64472
svra	1160308
htbx	1476963
mhh	1437226
mven	894871
coms	1178727
mcn	1289868
smed	898770
rdi	716634
lake	798081
snfca	318673
fgovf	1064052
mnsb	1693577
pfo	882071
gein	1683131
jpt	1679033
cih	1749797
vcka	1820190
cban	711669
ljaq	1825437
watt	1575793
pxlw	1040161
orn	1402829
rwbyf	1744345
cxe	845606
gsmg	1738758
vero	1409269
ftco	1828377
whg	1165002
move	1734750
bfin	1303942
pypd	1611842
mist	1408443
hymc	1718405
nyc	1595527
strt	933034
seco	1633441
ayro	1086745
elox	1035354
apcx	1070050
galt	1133416
bway	1505065
chmi	1571776
wsft	1393781
plbc	1168455
pwod	716605
jhi	759828
vtvt	1641489
imbi	870826
eq	1746466
actx	1096950
agtc	1273636
krmd	704440
heq	1496749
fat	1705012
slng	1043186
dhx	1393883
tedu	1592560
tkat	1491487
ship	1448397
aspu	1487198
vmm	895658
game	1714562
clxt	1705843
mdna	1807983
mcmj	1785592
bbq	1021270
xin	1398453
axla	1633070
vyne	1566044
vnrx	93314
tzoo	1133311
mrbk	1750735
cfrx	1478069
ebac	1841258
bsvn	1746129
unb	706863
lee	58361
oesx	1409375
sfe	86115
bbig	1717556
bwac	1821146
idty	1534154
jta	1265708
ycbd	1644903
dbp	1383057
gdrzf	1072725
coe	1659494
ttoo	1492674
ntic	875582
jwel	1805594
ddmx	1828957
xela	1620179
nbst	1831978
lbph	1832168
gne	1528356
liqt	1307579
stg	1723935
asur	884144
mnp	894351
epm	1006655
admp	887247
acr	1332551
enlv	1596812
lxu	60714
algr	1720025
ivac	1001902
catb	1454789
ampy	1533924
aneb	1815974
rdcm	1016838
pays	1496443
mtnb	1582554
itrg	1722387
mmac	1003201
wbqnl	1785494
lomlf	1509397
ltrn	1763950
arl	1102238
hlxa	1821586
optn	1494650
usio	1088034
ung	1376227
mntx	1302028
wwr	839470
augx	1769804
chra	1730346
esea	1341170
nny	818850
ebmt	1478454
bwmn	1847590
fnrn	1114927
bbxia	1814974
xspa	1410428
ltrx	1114925
rvsb	1041368
bpsr	1557376
gnpx	1595248
cmcl	766011
fcco	932781
hepa	1583771
flgc	1790169
svbi	868271
scyx	1178253
evoj	1834342
acrx	1427925
